1,"[[321988, 327986, 14.660146699406992, array([-4.50530790e-06,  6.35873935e+01]), [[321988, 322046, 322264, 327853, 327984], 2045.0, 5996.00000005746, array([1.03516772e-06])], [[(321930, 62.1175), (322013, 62.1175), (322160, 62.095), (324288, 61.91875), (327866, 62.09375), (328115, 62.09375)], [0.019125813261460678, 0.019125813261460678, 0.04096353300072053, 0.20762623779754819, 0.01650624614486418, 0.01650624614486418], [58, 58, 218, 5589, 131, 131], [0.00032975540105966686, 0.00032975540105966686, 0.00018790611468220427, 3.7149085309992516e-05, 0.00012600187896842885, 0.00012600187896842885]], 6, [[(321988, 62.13625), (322046, 62.13625), (322264, 62.13625), (327853, 62.11), (327984, 62.11)], [0.018749999999997158, 0.02380102040817178, 0.04986372180451326, 0.016885830072659758, 0.01624999999999943], [83, 147, 2128, 3578, 249], [0.00022590361445779707, 0.00016191170345695088, 2.3432200096105855e-05, 4.7193488185186575e-06, 6.526104417670454e-05]], 5]]","[1, 2]"
1,"[[321988, 333700, 26.88315267318822, array([-1.46367626e-06,  6.26077456e+01]), [[321988, 322046, 322264, 329207, 333478, 333694], 2612.6400000000003, 11706.00000001308, array([6.84230133e-07])], [[(321930, 62.1175), (322013, 62.1175), (322160, 62.095), (324288, 61.91875), (331296, 61.92625), (333600, 62.095), (333910, 62.095)], [0.018922838288517596, 0.018922838288517596, 0.04120767787901514, 0.2143429748080692, 0.19658553161202974, 0.024463221520186096, 0.024463221520186096], [58, 58, 218, 6943, 4271, 216, 216], [0.0003262558325606482, 0.0003262558325606482, 0.00018902604531658318, 3.087180970878139e-05, 4.602798679747828e-05, 0.00011325565518604675, 0.00011325565518604675]], 7, [[(321988, 62.13625), (322046, 62.13625), (322264, 62.13625), (329207, 62.12625), (333478, 62.12), (333694, 62.11875)], [0.018749999999997158, 0.02380102040817178, 0.04986372180451326, 0.2022356592465684, 0.033935546875, 0.023749999999999716], [83, 147, 2128, 7008, 2304, 310], [0.00022590361445779707, 0.00016191170345695088, 2.3432200096105855e-05, 2.8857828088836812e-05, 1.4728969997829861e-05, 7.661290322580554e-05]], 6]]","[4, 3, 62094, 62239, 62095, 62239, 62929, 62319]"
1,"[[375235, 378131, 18.05928237130159, array([-7.27380775e-07,  6.25830683e+01]), [[375235, 375389, 375571, 377897, 378129], 801.25, 2894.00000000108, array([6.1534869e-07])], [[(375081, 62.28625), (375341, 62.28625), (375456, 62.28875), (376357, 62.20125), (377967, 62.2925), (378361, 62.2925)], [0.02380244647066121, 0.02380244647066121, 0.021218797681569868, 0.10806342760355392, 0.01564234455626945, 0.01564234455626945], [154, 154, 182, 2326, 232, 232], [0.00015456134071857927, 0.00015456134071857927, 0.00011658680044818608, 4.64589112655004e-05, 6.742389894943728e-05, 6.742389894943728e-05]], 6, [[(375235, 62.31), (375389, 62.31), (375571, 62.31), (377897, 62.30875), (378129, 62.3075)], [0.023749999999999716, 0.022706521739131347, 0.03241814650388619, 0.02021739130434952, 0.015000000000000568], [260, 115, 901, 1610, 394], [9.134615384615275e-05, 0.00019744801512288127, 3.5980184798985784e-05, 1.2557385903322683e-05, 3.807106598984916e-05]], 5]]","[2, 1]"
2,"[[390250, 401285, 13.800262649014542, array([1.3543343e-05, 5.6827210e+01]), [[390250, 401004, 401095, 401181, 401284], 3997.75, 11034.000001019576, array([1.37047672e-06])], [[(379496, 62.76125), (394468, 62.76125), (401031, 62.275), (401174, 62.27625), (401205, 62.275), (401387, 62.275)], [0.5916246181237739, 0.5916246181237739, 0.016489658003962404, 0.015802959954726248, 0.014133116321680461, 0.014133116321680461], [10754, 10754, 91, 86, 103, 103], [5.501437773142773e-05, 5.501437773142773e-05, 0.00018120503301057586, 0.00018375534831077033, 0.00013721472156971322, 0.00013721472156971322]], 6, [[(390250, 62.1125), (401004, 62.25875), (401095, 62.25875), (401181, 62.26), (401284, 62.2625)], [0.6487499999999997, 0.018250419015693353, 0.01680944055944167, 0.015967741935490665, 0.012499999999995737], [14972, 6563, 143, 31, 182], [4.3330884317392446e-05, 2.780804360154404e-06, 0.00011754853538071096, 0.0005150884495319569, 6.868131868129526e-05]], 5]]","[9, 1]"
1,"[[401205, 408763, 14.483419589957949, array([-4.60804132e-06,  6.41234612e+01]), [[401205, 401342, 408448, 408721, 408761], 2608.5, 7556.000000081061, array([2.15074166e-07])], [[(401068, 62.25), (401298, 62.25), (406997, 62.0975), (408583, 62.20125), (408741, 62.23125), (408801, 62.2225)], [0.024263400885274677, 0.024263400885274677, 0.15050217342241012, 0.039443819894394494, 0.008715749366380976, 0.008715749366380976], [137, 137, 7106, 273, 40, 40], [0.00017710511595091005, 0.00017710511595091005, 2.117959096853506e-05, 0.0001444828567560238, 0.0002178937341595244, 0.0002178937341595244]], 6, [[(401205, 62.275), (401342, 62.27375), (408448, 62.24125), (408721, 62.24), (408761, 62.24)], [0.02499999999999858, 0.024927399543784645, 0.04883117906683054, 0.012547468354419777, 0.011666666666670267], [230, 5699, 1586, 158, 60], [0.00010869565217390687, 4.3739953577442785e-06, 3.07888897016586e-05, 7.94143566735429e-05, 0.00019444444444450444]], 5]]","[1, 2]"
1,"[[400263, 410955, 17.31594719558983, array([-1.49539927e-05,  6.83754211e+01]), [[400263, 409109, 409161, 410829, 410953], 3086.75, 10690.00000119738, array([7.37080807e-07])], [[(391417, 62.0975), (406997, 62.0975), (409138, 62.245), (410393, 62.1475), (410882, 62.2175), (411077, 62.2175)], [0.19169095616749132, 0.19169095616749132, 0.012174457898595392, 0.09090719711976902, 0.013594694712715238, 0.013594694712715238], [8846, 8846, 52, 1668, 124, 124], [2.1669789302226015e-05, 2.1669789302226015e-05, 0.0002341241903576037, 5.450071769770325e-05, 0.0001096346347799616, 0.0001096346347799616]], 6, [[(400263, 62.39), (409109, 62.2575), (409161, 62.25625), (410829, 62.2325), (410953, 62.23)], [0.292500000000004, 0.014497898178433388, 0.013036852589635828, 0.022586912065442277, 0.012499999999995737], [15580, 2141, 1255, 489, 195], [1.877406931964082e-05, 6.771554497166459e-06, 1.0387930350307433e-05, 4.619000422380834e-05, 6.410256410254224e-05]], 5]]","[4, 3, 62217, 62237, 62185, 62405, 62100, 62405]"
1,"[[408976, 412087, 15.11673151755374, array([-2.39976704e-06,  6.32387899e+01]), [[408976, 409109, 409161, 411994, 412084], 1028.0, 3108.000000009049, array([6.96078277e-07])], [[(408843, 62.24), (409099, 62.24), (409138, 62.245), (410393, 62.1475), (412028, 62.22375), (412174, 62.22375)], [0.01704764841803552, 0.01704764841803552, 0.011954057503388071, 0.1064423498651692, 0.0262687307508358, 0.0262687307508358], [133, 133, 52, 2833, 90, 90], [0.0001281778076544024, 0.0001281778076544024, 0.00022988572121900136, 3.757230845929023e-05, 0.0002918747861203978, 0.0002918747861203978]], 6, [[(408976, 62.2575), (409109, 62.2575), (409161, 62.25625), (411994, 62.25), (412084, 62.25)], [0.017499999999998295, 0.016217948717944353, 0.013036852589635828, 0.027835626911311806, 0.026249999999997442], [256, 39, 1255, 1635, 146], [6.835937499999334e-05, 0.00041584483892165004, 1.0387930350307433e-05, 1.7024848263799268e-05, 0.00017979452054792767]], 5]]","[2, 2]"
1,"[[408976, 412097, 15.190551564612237, array([-1.96210438e-06,  6.30597367e+01]), [[408976, 409109, 409161, 411994, 412095], 1026.625, 3119.0000000040077, array([4.36481821e-06])], [[(408843, 62.24), (409099, 62.24), (409138, 62.245), (410393, 62.1475), (412028, 62.22375), (412196, 62.22375)], [0.017041737920457933, 0.017041737920457933, 0.01196521584949295, 0.1070027748476221, 0.027544734179855368, 0.027544734179855368], [133, 133, 52, 2833, 101, 101], [0.00012813336782299198, 0.00012813336782299198, 0.00023010030479794134, 3.777012878490014e-05, 0.0002727201403946076, 0.0002727201403946076]], 6, [[(408976, 62.2575), (409109, 62.2575), (409161, 62.25625), (411994, 62.25), (412095, 62.2525)], [0.017499999999998295, 0.016217948717944353, 0.013036852589635828, 0.027835626911311806, 0.02874999999999517], [256, 39, 1255, 1635, 168], [6.835937499999334e-05, 0.00041584483892165004, 1.0387930350307433e-05, 1.7024848263799268e-05, 0.00017113095238092363]], 5]]","[1, 1]"
2,"[[411637, 420130, 28.15688881602009, array([8.40430055e-06, 5.87390825e+01]), [[411637, 411787, 412864, 416452, 420108], 1504.25, 8471.000000299644, array([2.11348569e-07])], [[(411487, 62.2225), (411732, 62.2225), (412517, 62.2925), (414617, 62.3075), (418475, 62.41), (423764, 62.41)], [0.02309804324981002, 0.02309804324981002, 0.08650066731552641, 0.0838516361537387, 0.1539278446193748, 0.1539278446193748], [150, 150, 1077, 3588, 3656, 3656], [0.00015398695499873347, 0.00015398695499873347, 8.031631134217866e-05, 2.3370021224564852e-05, 4.210280213877867e-05, 4.210280213877867e-05]], 6, [[(411637, 62.19875), (411787, 62.2), (412864, 62.20875), (416452, 62.23875), (420108, 62.27)], [0.023749999999999716, 0.02740445859872409, 0.08622857142857043, 0.11750259201658508, 0.13999999999999346], [245, 785, 2100, 3858, 5289], [9.693877551020292e-05, 3.4910138342323684e-05, 4.1061224489795445e-05, 3.0456866774646213e-05, 2.647003214218065e-05]], 5]]","[2, 2]"
2,"[[469152, 472366, 17.822770779056743, array([3.69530824e-05, 4.55960401e+01]), [[469152, 471758, 472181, 472258, 472365], 901.375, 3213.0000021944543, array([1.83830239e-06])], [[(466546, 63.16625), (470850, 63.16625), (471870, 63.075), (472226, 63.07625), (472309, 63.06625), (472472, 63.06625)], [0.17085109548123256, 0.17085109548123256, 0.04190895144129314, 0.030003654109705735, 0.016936548271154095, 0.016936548271154095], [2606, 2606, 423, 77, 107, 107], [6.55606659559603e-05, 6.55606659559603e-05, 9.9075535322206e-05, 0.00038965784558059395, 0.00015828549786125323, 0.00015828549786125323]], 6, [[(469152, 62.9325), (471758, 63.03), (472181, 63.04375), (472258, 63.0475), (472365, 63.05125)], [0.23375000000000057, 0.05501960784313553, 0.032341994382022676, 0.024894578313258364, 0.014999999999993463], [4304, 1020, 356, 83, 163], [5.430994423791835e-05, 5.3940792003074054e-05, 9.08482988259064e-05, 0.0002999346784729923, 9.20245398772605e-05]], 5]]","[3, 2]"
2,"[[499818, 508780, 15.045439246725149, array([9.38130278e-06, 5.86770000e+01]), [[499818, 500299, 500361, 508538, 508758], 2971.0, 8940.000000404083, array([1.66285781e-06])], [[(499337, 63.405), (500127, 63.405), (500341, 63.385), (505581, 63.61), (508601, 63.47125), (508978, 63.47125)], [0.03615722968206825, 0.03615722968206825, 0.014149630886350906, 0.18999160429959971, 0.022910069892731144, 0.022910069892731144], [481, 481, 62, 8177, 220, 220], [7.517095567997557e-05, 7.517095567997557e-05, 0.00022821985300565978, 2.323487884304754e-05, 0.00010413668133059612, 0.00010413668133059612]], 6, [[(499818, 63.365), (500299, 63.37125), (500361, 63.37125), (508538, 63.4475), (508758, 63.45)], [0.03999999999999915, 0.017675233644851573, 0.01460877862594856, 0.02664445364237622, 0.021249999999994884], [790, 214, 5240, 3020, 377], [5.063291139240398e-05, 8.259454974229707e-05, 2.7879348522802593e-06, 8.82266676899875e-06, 5.636604774534452e-05]], 5]]","[2, 2]"
1,"[[544489, 549220, 16.46731088349057, array([-3.52416772e-05,  8.28312629e+01]), [[544489, 548543, 548737, 548988, 549218], 1435.875, 4729.000002966404, array([2.02284533e-06])], [[(540435, 63.4325), (547334, 63.4325), (548692, 63.47), (548851, 63.46875), (549165, 63.44625), (549448, 63.44625)], [0.10979474865474259, 0.10979474865474259, 0.024436550964701098, 0.020083124283758025, 0.0315172376308297, 0.0315172376308297], [4054, 4054, 194, 251, 230, 230], [2.7083065775713514e-05, 2.7083065775713514e-05, 0.0001259616029108304, 8.00124473456495e-05, 0.0001370314679601291, 0.0001370314679601291]], 6, [[(544489, 63.6425), (548543, 63.5), (548737, 63.4925), (548988, 63.485), (549218, 63.475)], [0.21000000000000085, 0.03411450662739668, 0.02285377358491303, 0.026066878980898878, 0.028750000000002274], [6899, 1358, 159, 314, 283], [3.043919408609956e-05, 2.5121138900881206e-05, 0.0001437344250623461, 8.301553815572891e-05, 0.00010159010600707517]], 5]]","[3, 2]"
1,"[[549958, 555847, 21.364791289676262, array([-1.03234064e-05,  6.91808202e+01]), [[549958, 550124, 553370, 553392, 555844], 1377.5, 5886.00000030581, array([2.01958856e-06])], [[(549792, 63.48), (550055, 63.48), (552264, 63.36875), (553380, 63.4575), (554532, 63.35125), (558296, 63.35125)], [0.02237888866574167, 0.02237888866574167, 0.11082448398415323, 0.010553562470050792, 0.10491099832646711, 0.10491099832646711], [166, 166, 3246, 22, 2452, 2452], [0.000134812582323745, 0.000134812582323745, 3.4141861979098346e-05, 0.00047970738500230874, 4.278588838762933e-05, 4.278588838762933e-05]], 6, [[(549958, 63.5025), (550124, 63.5025), (553370, 63.46875), (553392, 63.4675), (555844, 63.4425)], [0.022500000000000853, 0.02597498868266257, 0.01204525089605113, 0.011106770833336554, 0.09125000000000227], [263, 2209, 1116, 1152, 3764], [8.555133079848232e-05, 1.1758709227099397e-05, 1.0793235569938288e-05, 9.641294126160203e-06, 2.424282678002186e-05]], 5]]","[2, 2]"
1,"[[549894, 556013, 14.475536887197327, array([-5.94710208e-06,  6.67737698e+01]), [[549894, 549958, 550124, 555879, 556011], 2112.875, 6117.00000010741, array([8.89786147e-07])], [[(549830, 63.4875), (549939, 63.4875), (550055, 63.48), (554532, 63.35125), (555948, 63.45125), (556143, 63.45125)], [0.015726435881695977, 0.015726435881695977, 0.022536572040486647, 0.12466139603093751, 0.016240299486483423, 0.016240299486483423], [64, 64, 166, 5755, 132, 132], [0.00024572556065149964, 0.00024572556065149964, 0.00013576248217160632, 2.1661406782091662e-05, 0.00012303257186729866, 0.00012303257186729866]], 6, [[(549894, 63.50375), (549958, 63.5025), (550124, 63.5025), (555879, 63.4675), (556011, 63.4675)], [0.01624999999999943, 0.0162284482758821, 0.024484308688855094, 0.02112288135592877, 0.01624999999999943], [109, 116, 4477, 1416, 195], [0.00014908256880733422, 0.00013990041617139743, 5.468909691502143e-06, 1.4917289093170035e-05, 8.333333333333042e-05]], 5]]","[4, 3, 63451, 63570, 63451, 63570, 63350, 63570]"
1,"[[563148, 568948, 18.037019756659777, array([-1.64903354e-05,  7.28051309e+01]), [[563148, 567812, 567994, 568498, 568946], 1607.25, 5798.0000007782855, array([9.35174588e-07])], [[(558484, 63.2875), (565541, 63.2875), (567915, 63.41), (568295, 63.36625), (568783, 63.38125), (569394, 63.38125)], [0.19167009709487104, 0.19167009709487104, 0.030022040898359137, 0.06750571345325085, 0.044458429786899956, 0.044458429786899956], [4664, 4664, 182, 504, 448, 448], [4.1095646889980925e-05, 4.1095646889980925e-05, 0.00016495626867230295, 0.00013393990764533898, 9.923756648861597e-05, 9.923756648861597e-05]], 6, [[(563148, 63.51875), (567812, 63.44125), (567994, 63.43875), (568498, 63.43), (568946, 63.42375)], [0.23124999999999574, 0.0365648694186973, 0.03784539473684845, 0.05751024590163922, 0.042499999999996874], [7057, 2374, 380, 488, 611], [3.27688819611727e-05, 1.5402219637193472e-05, 9.959314404433801e-05, 0.0001178488645525394, 6.955810147298998e-05]], 5]]","[2, 2]"
2,"[[572855, 576311, 37.19416387004062, array([2.20865022e-05, 5.07884613e+01]), [[572855, 574551, 574613, 575465, 576169], 445.5, 3314.000000820619, array([2.81862774e-06])], [[(571159, 63.555), (574312, 63.555), (574560, 63.4925), (574912, 63.5525), (575628, 63.56375), (576873, 63.56375)], [0.08199540983040521, 0.08199540983040521, 0.014017957279172322, 0.06624350849678251, 0.06167957290532655, 0.06167957290532655], [1696, 1696, 62, 852, 704, 704], [4.834635013585213e-05, 4.834635013585213e-05, 0.00022609608514794068, 7.775059682720951e-05, 8.761302969506612e-05, 8.761302969506612e-05]], 6, [[(572855, 63.44125), (574551, 63.4775), (574613, 63.48), (575465, 63.4975), (576169, 63.515)], [0.11375000000000313, 0.017268145161288828, 0.021534090909099746, 0.06368889664803845, 0.048749999999998295], [3153, 248, 352, 716, 1245], [3.607675229939839e-05, 6.962961758584205e-05, 6.117639462812427e-05, 8.895097297212074e-05, 3.915662650602273e-05]], 5]]","[4, 3, 63564, 63475, 63561, 63475, 63564, 63475]"
