importance,k,r_squared_of_trend,tops_count,peaks_count,trend_touching_std,trend_touching_mean,trend_touching_median,tops_height_std,tops_height_mean,tops_height_median,peaks_width_std,peaks_width_mean,peaks_width_median,tops_width_std,tops_width_mean,tops_width_median,peaks_height_std,peaks_height_mean,peaks_height_median,tops_HW_ratio_std,tops_HW_ratio_mean,tops_HW_ratio_median,trend_lenght_high_ratio,coeff_of_stand_deviat_before,average_grade,coeff_of_stand_deviat_after_norm
0.04563807272703587,0.6377210136273812,0.0006215080763571391,0.0,0.0,0.6794828658236914,0.6551770474163033,0.8817110442506885,0.05404554763773482,0.0623366890713502,0.05356507096118403,0.12326912494343781,0.45194175808050707,0.5110020756409281,0.42535409644485594,0.4346444187624556,0.2568817357916042,0.002596316808180962,0.008167342801291057,0.020277137454149777,0.003625403226001461,0.011065234082563503,0.011065234082563503,0.09163496714101542,0.9015476998178839,1,1.0344437406122913
0.005770526521456714,0.666994781553467,0.0014460300753579753,0.0,0.0,0.9643201763262051,0.38091424766612336,0.5081607150133904,0.17204137386903748,0.11249539966949357,0.08140957244979273,0.2936202776850311,0.3072195009742494,0.11168215245773577,0.7018430435301656,0.28535456318477653,0.04960339004267862,0.04056269352923176,0.058623717919098484,0.036743103432765524,0.024184608403393593,0.07419036868470713,0.07419036868470713,0.010355491474136634,0.26015426355113125,1,0.8698216917044601
0.06210260392027365,0.6343805723273522,0.0005173891899955265,0.0,0.0,0.2938011887043851,0.7875534197154818,0.8320284198888127,0.15845023100511108,0.12969092931126278,0.09311576057920608,0.38048196603505946,0.7863214471088258,0.3420938515237657,0.5332089496550664,0.7795775097831069,0.3030278562415917,0.018219611562138218,0.03476436530064622,0.04074750267075752,0.006002446095852318,0.017708515194515995,0.017708515194515995,0.030298569387139228,0.3282019891478559,0,1.3368291356925563
0.04580469084507351,0.6364998515537666,0.0013061132882448668,0.0,0.0,0.6791131257224723,0.6544652406595138,0.880760428516578,0.053682608774823525,0.06279967218471334,0.05393181630396779,0.12270860510183486,0.452269302493026,0.510452351022527,0.4244206013123178,0.43498230084789286,0.2575309489461168,0.0025917666329542607,0.008179918225640634,0.020277137454149777,0.0037336233280751965,0.011196602432980651,0.011196602432980651,0.09153561009920402,0.8984500995562958,1,1.0366341943251929
0.06390226139715666,0.7296150307264148,0.000707855755642157,0.0,0.0,0.8045292424795263,0.4843484144830475,0.662735291739269,0.07494480932047534,0.059215424698397044,0.031471781926631796,0.2118858365693736,0.3393347844492652,0.26487059733692264,0.3634784917975269,0.31848344140771034,0.10247540016728043,0.005787473099667419,0.010943996497677634,0.01571614218307781,0.003458091877037322,0.012859016657411751,0.012859016657411751,0.06061349075322932,0.7316372155184374,1,1.1164983799281
0.027016414258440348,0.6865504569931548,0.002463876465311521,0.0,0.0,0.1663844043950913,0.8161472525890091,0.8058302797983329,0.24380741935655084,0.19458259647003046,0.19461427762176878,0.6517709695895253,0.9964618491569678,0.41676956970817275,0.6920463138649249,0.9963501811060032,0.39776390703426034,0.10630741500514096,0.15042431567100994,0.18335977514658056,0.052605172047758844,0.07449813746610473,0.07449813746610473,0.0074019742270645585,0.28384449417130564,1,0.784730111891658
0.0038064182533248943,0.6651016706858125,0.001192810538691041,0.0,0.0,0.9802581708968847,0.3755933341107023,0.5077822753692092,0.1397078258497845,0.05506314157658047,0.021854758658495364,0.2588949575064406,0.28944233870656527,0.040424684481477034,0.7240121672117203,0.26701633352619053,0.0294158828713631,0.011103743068438412,0.017048107476962265,0.0036411004654262648,0.010857468289815032,0.04000049901708565,0.04000049901708565,0.03671758789005507,0.5133817231020311,1,1.2287483142519757
0.10626917546759009,0.6653914707033978,0.0015577191895457456,0.5,0.5,0.6740374695513788,0.6398519620971058,0.7651088561863645,0.1980961949618472,0.08466017896411306,0.027208356453078845,0.17803628907829055,0.06604225329347262,0.19598352180132703,0.47188182863458,0.06364266938152816,0.0074950810157438765,0.035827970721125195,0.05104666545063984,0.08201291412326964,0.05129843735037021,0.1475128655399551,0.1475128655399551,0.007872523144724301,0.285120636309878,1,0.8252426010352835
0.05510103870745568,0.5081017215893681,0.00012623345444003235,0.0,0.0,0.6991714452788874,0.4902665787862339,0.6752651450290663,0.49443221520191977,0.46395139751033554,0.43528863905037063,0.21131349799282348,0.5290231018628776,0.43448405971332127,0.38987495571514064,0.514158537123355,0.36519733371816876,0.02576116104628792,0.06156516619322565,0.11565448865076694,0.03884338200081594,0.08901703338324436,0.08901703338324436,0.013003043878628317,0.8709104824090391,0,1.0564453626189512
0.10479533053393705,0.661782642645736,0.0020722469381283526,0.0,0.0,0.3618999500722115,0.6630912349008972,0.6846911019672249,0.1722991526937127,0.20495812859723378,0.19540673934099848,0.3338889771074975,0.8274264012459944,0.4364040921135391,0.3620962187922269,0.8219797828637392,0.44423785968546015,0.05762650598043459,0.12691330230704093,0.18335977514658056,0.020598739326673495,0.03147145068815145,0.03147145068815145,0.007805951254885498,0.27623168789640096,1,0.8267002428787882
0.010224517172797152,0.6591037009302058,0.0007805369727592242,0.0,0.0,0.060662246486319835,0.9506464525105034,0.9632348146579289,0.11384648607181833,0.08966368316232405,0.055654791554891524,0.6263395094919556,0.9604392652423054,0.12387759165190376,0.8696154957535444,0.9591906836127717,0.08870285981397233,0.02125979496517152,0.030120261088347464,0.010923231898222524,0.027727660018634616,0.03937111362998625,0.03937111362998625,0.04013643843824227,0.5681955620041119,1,1.2139690940744265
0.0014564311638747924,0.6634714778809446,0.0006374240845220738,0.0,0.0,0.006445325162104199,0.9944245866380779,0.9943151139899439,0.171534324934209,0.1126409634603021,0.055709938780954024,0.8828467904044466,0.994057857341731,0.020129897878211348,0.9842658335925875,0.9938703165842449,0.014653297827289906,0.16108013284947226,0.17318583374374413,0.010923231898222524,0.1568114602871197,0.21484706620885272,0.21484706620885272,0.006259047996676049,0.22850793162064942,1,1.0524251669609808
0.01021508846543008,0.6589242100713109,0.00041760323484362215,0.0,0.0,0.06058972822236887,0.9502306355658137,0.9629263782159929,0.11367307178078352,0.08988967170092683,0.055932022211601935,0.6261441668779111,0.9598718637838858,0.12349959162186311,0.8693418433061173,0.9586053743211967,0.08859155929865443,0.0212607225746914,0.03011774600347755,0.010892309896384747,0.02807596425761448,0.03975115084352368,0.03975115084352368,0.04012328511983942,0.570288469150514,1,1.2122704659700554
0.028070937401501333,0.645930257044026,0.0019412948148818717,0.0,0.0,0.1425774350609996,0.8835913301628276,0.9155589552253068,0.07009884793629395,0.0718290913395176,0.05544596352821919,0.45820392081082895,0.9086063903386873,0.28062776654360017,0.6976352752573954,0.9057219044266122,0.20058276162061153,0.007124128415060595,0.012617785478606322,0.010923231898222524,0.01207776939526634,0.017671858082884608,0.017671858082884608,0.09132106417241288,0.8961051047698672,1,1.0414691525684672
0.0679113182461564,0.6045291450635051,0.00044696010778287273,0.0,0.0,0.2790918960332162,0.7978918485840323,0.8565553844775472,0.7225036520341339,0.6703982144788815,0.44597171846403855,0.45045441595456903,0.7839547701680533,0.3214364717076942,0.4913887782447864,0.7771361378355459,0.3066647932247609,0.048413434834346646,0.0804043528925657,0.0886611445183915,0.020828934537981077,0.0789009896468346,0.0789009896468346,0.012512416215046472,0.9246866449547119,1,1.0829247747003892
0.010237794284584927,0.6584795726946625,0.0007399954769607419,0.0,0.0,0.826286020267979,0.6498782145863645,0.9404776623111573,0.06443860465954133,0.05430410688672398,0.04225196403128555,0.22639195464398457,0.3131209974123559,0.15818036782495315,0.6610235159223782,0.2914423175395906,0.07762346622446764,0.002224086355579392,0.0036955219025815067,0.00313088743510296,0.01956687637814081,0.03758645262014344,0.03758645262014344,0.15903842515945557,0.922625109386008,1,1.0465996608368626
0.01312014455792018,0.7048760675864091,0.00017761461113755548,0.0,0.0,0.7887914186071939,0.6902994432143318,0.9727136151797041,0.13942352114158651,0.07014914901068645,0.03900310203263658,0.23265572040531005,0.3416518669446197,0.1798151236600225,0.6329411333376331,0.32087365365294307,0.09911378487627791,0.005071390697909383,0.008921868262265669,0.00852677675579488,0.01291133302047749,0.028344169563450906,0.028344169563450906,0.07393667524820065,0.8540428159312201,0,1.0025594945793033
0.05652651451214096,0.8144139593387352,0.0006443684181314516,0.0,0.0,0.780830199727964,0.18157654262707917,0.20668229394825383,0.0628682886527064,0.07336538367254677,0.06002836373312025,0.43277715250923143,0.7721097201456456,0.3234439654349004,0.56852163666438,0.7649172446085191,0.3235751396963849,0.00624281918034777,0.010377442958962492,0.011645562319201306,0.030710269784822705,0.04064887013470425,0.04064887013470425,0.09905503767656527,0.8759740067036202,1,1.001158506706497
0.00037808794937865673,0.6582482930804054,0.0008636940030112416,0.0,0.0,0.8696976292968547,0.6828340977625648,0.9986143397129734,0.3595439526779466,0.10786931163918762,0.020572973543124252,0.35856070466172857,0.27332319520325987,0.0038239006108792425,0.7632589671779855,0.2503884515834879,0.0028959130237083846,0.09875742914583417,0.11670052414684917,0.0038175821344516216,0.07311368589410513,0.25878536335889935,0.25878536335889935,0.00436115917637856,0.1705409680576102,1,1.0981539771488165
0.1580622579689163,0.617282026899057,0.0007877136382538981,0.0,0.0,0.6051178060114207,0.6631734838249791,0.8364631742771584,0.7464206792539811,0.6644536130486693,0.7568977546770443,0.13047697007085135,0.4687355457463433,0.7486187536100471,0.23908440655347457,0.4519682374021423,0.5435415615649419,0.05812237884340863,0.17985334338299036,0.6171523392327032,0.08164522540278704,0.15783131228725486,0.15783131228725486,0.0033744805333294305,0.07605640990161662,1,1.4952853104639678
0.04061183496834153,0.641963045133083,0.00020832970411690022,0.0,0.0,0.8161508161245032,0.5666762748252674,0.8151424110506414,0.3430915111443413,0.14184553188284832,0.03077320266122496,0.2001883835714479,0.281173747163966,0.3295567198270079,0.45902543140970453,0.2584867758623744,0.019390024884871567,0.041504158787270616,0.0771381777995468,0.1469068830532599,0.04615950466705054,0.09611044440290023,0.09611044440290023,0.007296688583386667,0.2527279110316486,0,1.0279080587448226
0.0516041314240104,0.5905260410669635,0.00022103760548879546,0.0,0.0,0.34571152065372107,0.7633107823033879,0.8105614835579817,0.5172112940154131,0.522490838628264,0.49697160874435337,0.47030562469588527,0.7506881031645319,0.3715727157283581,0.5175587452729927,0.7428195371148975,0.35901719919733116,0.09211918857012458,0.14377561736611388,0.1882032850708068,0.06451920252409551,0.12508881567483895,0.12508881567483895,0.00627452663273994,0.5779992003476669,1,1.2107864126404888
0.017509166157501855,0.6155572904182042,0.00044820953053379314,0.0,0.0,0.7843798603579991,0.6629467108831129,0.9376372232445362,0.6017623208923849,0.523431582302448,0.3903367403600954,0.19103987147249762,0.3476526785901171,0.20509817720014842,0.5968540199277654,0.3270638577156631,0.10736282237656163,0.023064939505768347,0.04822195566834594,0.05253458324629478,0.03790809051119762,0.15232515257846524,0.15232515257846524,0.013564644396776222,0.9391865468969056,0,1.0263983136886157
0.049420783720361114,0.5795071364184238,0.0006562631108757491,0.0,0.0,0.2664964024863673,0.8262732215359987,0.8715318580846555,0.6107675305201569,0.4716995847576521,0.34034811000414517,0.49536401892060805,0.7927568987371653,0.465415543010517,0.603656024112541,0.7862160715591754,0.2949815883226589,0.16976178741134584,0.2625782128308811,0.4154271027508345,0.06218908578870026,0.12052481205829929,0.12052481205829929,0.0030299971532567823,0.25784070974217327,1,0.8731335980875121
0.049083629356237786,0.5829684485775218,9.56802081245759e-05,0.25,0.25,0.0928294979914135,0.9146473760155865,0.9061890487046642,0.6713120539683997,0.4014876702088164,0.22252857406373508,0.7304576151501478,0.6980067223800467,0.09652170292535976,0.8001212569576451,0.7225741467442097,0.045161533297749995,0.13985195596888828,0.14202456097671,0.05108569419768349,0.07666611263384039,0.13215955226229636,0.13215955226229636,0.006035776478077602,0.4260642875834744,1,1.2913220926908984
0.17884070186911105,0.5836378449935743,0.0010706933451169929,0.75,0.75,0.27548104353979386,0.8661205969876851,0.9678653696329338,0.6786664157660176,0.3595736933414099,0.2124207613807498,0.37329023125711674,0.29613457176976954,0.07610930653130613,0.49637090706617654,0.32584630881284626,0.041903579977104914,0.14030725455182935,0.16562554817799952,0.07276045861522207,0.13969656842477926,0.1831668737278255,0.1831668737278255,0.0028384338038937203,0.24504787380381599,1,0.8541566022508706
0.017080803862884096,0.6042369779193608,0.0006089465716674041,0.0,0.0,0.10784739956440548,0.8815355725549874,0.8794168384163452,0.6751964709413736,0.6210227903772412,0.5020468890480083,0.7344698601249905,0.9800029162000355,0.4197726126736905,0.7824979134346083,0.9793717855693784,0.23017281828763878,0.15943162393565746,0.20060591776677908,0.24908007262393958,0.08801716426113193,0.16147331879122376,0.16147331879122376,0.0051758742204090135,0.4874716616886588,1,1.2618149050638874
0.05749870706393469,0.6165019433782538,0.0015960994133272404,0.0,0.0,0.7777479561796091,0.1945117181762318,0.21804128520847033,0.7431400991433645,0.7683977164837889,0.7371765095877086,0.4813950665202091,0.7472828962915651,0.17537895079142088,0.5086539925417579,0.7393068580533481,0.353165028566848,0.07707299890592127,0.11754024535890743,0.07309745921604217,0.06098417233988274,0.14815832709626253,0.14815832709626253,0.007915114439901757,0.9080754726641915,0,1.0581795261142724
0.031536561063370855,0.644193114309026,0.0014279307608865705,0.25,0.25,0.0004659839364735581,0.9984080048331553,0.9972302951580705,0.5668331890500147,0.22134924667919695,0.021321608461947986,0.7306610698058105,0.7544813811121642,0.005054154632236409,0.9501050418857996,0.7824956972313108,0.00424966387807436,0.2614044574011948,0.27876511692106176,0.00697728278565559,0.09871972141794651,0.21773855504395925,0.21773855504395925,0.0026603990947730687,0.13115621400357672,0,1.0973642958914223
0.006188272493395919,0.5981609399170592,0.0005123123516090353,0.0,0.0,0.042787803782019365,0.977693161740498,0.989746608411493,0.391398075657881,0.34859882481556836,0.3376880512070849,0.9673370666886791,0.9587648210306776,0.03840258587125658,0.9252196821260757,0.9574633920439065,0.05819877299210423,0.46228486049247,0.4466224191058593,0.05427119948766433,0.42431642076553144,0.6205376869038288,0.6205376869038288,0.001609215109980131,0.21341539090908224,1,1.065402781825308
0.05223709896077498,0.601847579716497,0.0006539005017162272,0.0,0.0,0.7787875976719287,0.5707840582022169,0.8084429452294205,0.745598668187322,0.5512333008414776,0.2530361852274393,0.17273429270857638,0.3081903566522626,0.2503342821584091,0.4071817581069249,0.2863560601684161,0.07381626878398108,0.021067803770281415,0.04486478894542202,0.0627620353541392,0.06165157934524292,0.17097270300071055,0.17097270300071055,0.013879367975733487,0.9505180784114767,1,1.0362616002145253
0.03550072762307647,0.6115588030002037,0.0014027717583367093,0.0,0.0,0.2005048576497811,0.8243927621430166,0.8401640985695701,0.6262497149226545,0.7709939291106216,0.6860337314868513,0.6393664558269473,0.8883010543544544,0.3328702372943918,0.6465995125764957,0.8847757090233952,0.2396851517847393,0.15621001209596058,0.2082282159871817,0.2192494638013385,0.08203893166350466,0.15976705316584675,0.15976705316584675,0.004548667018913358,0.26637724446117095,1,1.3184825779430567
0.016143766324570485,0.7639023477367336,0.0006428010147511009,0.0,0.0,0.09677877727443328,0.9368025264601051,0.9631698643660048,0.1050654649505996,0.05915047198277395,0.028659602694987074,0.5464095710973198,0.9209153743134881,0.08875532499257928,0.812639485022228,0.918419373887421,0.11197736289595495,0.005200050612782226,0.00785093285594902,0.0017031959843978376,0.003207258456012848,0.009544919528052467,0.009544919528052467,0.1447023607842124,0.9277513417965702,1,1.0288130473778747
0.15543221081964856,0.6045826671518492,0.0011002254796225036,0.5,0.5,0.6659983015782741,0.7073949554527104,0.9213008995942202,0.5397939097272195,0.5149803904214231,0.42153245712986,0.15082671207738654,0.10008668165637476,0.18992000517264876,0.3767243598248888,0.10051752394712687,0.11356060394966953,0.022892769541087637,0.038718526111057944,0.05664616884642636,0.08160040081212223,0.2199496161425788,0.2199496161425788,0.011500681134200877,0.8181041958618757,1,0.9952747888173822
0.1533188247104905,0.7347800835188145,0.001085959809233653,0.0,0.0,0.5966558943320096,0.6667253088678298,0.8487329071359399,0.09230898080843383,0.07677559007261761,0.06427951032273312,0.2305112808254721,0.48844712133399176,0.253817365298157,0.2346581602898572,0.4723019326576545,0.4701949717050746,0.006540072738113651,0.013916489424483853,0.015969363210322524,0.0027918609484129573,0.010038225491017379,0.010038225491017379,0.057157595984226095,0.5926242701430982,0,1.1941914322719345
0.06328708888497635,0.6209894224290657,0.0007262948533184483,0.0,0.0,0.7811035771290364,0.5188230507727661,0.7222599095839477,0.6692731825892628,0.6368915076022832,0.37351594255487486,0.09367533609552939,0.33844398495232225,0.6204201408432305,0.3327568158277887,0.31756452726895723,0.1098319949808136,0.0330074845683452,0.105932542918609,0.35129794017758825,0.041677120697965614,0.14576983313386427,0.14576983313386427,0.005473817763588927,0.592269582544429,0,1.2066915274636083
0.035528285487086864,0.8497281760252055,0.000890210546501464,0.0,0.0,0.17468752123811068,0.8363738024252217,0.8607975736068849,0.0200888271201803,0.036813916323583835,0.030098897976229545,0.7186329166025527,0.8978888046708347,0.1676681281605258,0.6349595379666717,0.8946660596071093,0.2127470332552697,0.005208677805081315,0.005934070123873023,0.0028079033549315564,0.0023657319557927247,0.0058834767251876785,0.0058834767251876785,0.1842334055738536,0.8263603230862155,1,1.1410770861658284
0.10036563743895781,0.7715956486124508,0.0009373488443257564,0.0,0.0,0.45461555853564306,0.6971433536586881,0.828036268128989,0.027337964510349807,0.05956371691484002,0.06366540662444314,0.21287794381318537,0.6708498498906192,0.5318256189575126,0.23892832509511375,0.6604614980740515,0.5681354390197081,0.0035747867506703604,0.009662670750376301,0.019893014336020066,0.00815008941399051,0.011277613631299394,0.011277613631299394,0.09720345084734634,0.8678566652593406,0,0.9820629550342437
0.03152398420678264,0.6811799209106916,0.0004991641266233197,0.0,0.0,0.7252792546201089,0.6481361168313954,0.8937764615849124,0.03382794092345093,0.04028497054158902,0.03678098673803937,0.22438548843944808,0.41229795305806705,0.35111319436459143,0.49697288757220515,0.39374941031877,0.2002575762620462,0.004250796830181475,0.008381704366706315,0.014782611808369522,0.002224526710280906,0.008698257356873223,0.008698257356873223,0.08547807255385612,0.6915633479724381,0,1.159138101221984
