,HW_ratio,ID,absolute_trend_lenght,b,coordinates_X,coordinates_Y,dispersion,extremum_type,height,importance,k,peaks_count,r_squared_of_trend,tops_count,trend_class,trend_end,trend_start,width
9528,0.0049951725279186125,100663,12029.000059357595,243.531844,215102,222.115,1498.625,1,0.04995172527918612,40.13345586573558,-9.93406957e-05,5,0.0,6,good_trends1,215092,203063,10
9529,0.00013855898653998566,100663,12029.000059357595,243.531844,203063,223.36,1498.625,0,0.5250000000000057,40.13345586573558,-9.93406957e-05,5,0.0,6,good_trends1,215092,203063,3789
9530,5.7539810238383486e-05,100663,12029.000059357595,243.531844,206544,223.005,1498.625,0,0.18481787048568776,40.13345586573558,-9.93406957e-05,5,0.0,6,good_trends1,215092,203063,3212
9531,0.00010522465300450454,100663,12029.000059357595,243.531844,209932,222.69,1498.625,0,0.35976308862240103,40.13345586573558,-9.93406957e-05,5,0.0,6,good_trends1,215092,203063,3419
9532,8.809916764071253e-06,100663,12029.000059357595,243.531844,215082,222.16,1498.625,0,0.04479842674530232,40.13345586573558,-9.93406957e-05,5,0.0,6,good_trends1,215092,203063,5085
9533,0.0033333333333321964,100663,12029.000059357595,243.531844,215092,222.165,1498.625,0,0.04999999999998295,40.13345586573558,-9.93406957e-05,5,0.0,6,good_trends1,215092,203063,15
9534,0.00014028891444675917,100664,12091.000058069018,243.022673,199582,222.835,1464.875,1,0.4883457111891687,41.26973311056922,-9.68639945e-05,5,0.0,6,good_trends1,215154,203063,3481
9535,0.00014028891444675917,100664,12091.000058069018,243.022673,203371,222.835,1464.875,1,0.4883457111891687,41.26973311056922,-9.68639945e-05,5,0.0,6,good_trends1,215154,203063,3481
9536,5.6735112387307195e-05,100664,12091.000058069018,243.022673,206583,222.82,1464.875,1,0.19221856076819677,41.26973311056922,-9.68639945e-05,5,0.0,6,good_trends1,215154,203063,3388
9537,7.039199911876492e-05,100664,12091.000058069018,243.022673,210002,222.32,1464.875,1,0.36104056348014524,41.26973311056922,-9.68639945e-05,5,0.0,6,good_trends1,215154,203063,5129
9538,0.0010381706604236389,100664,12091.000058069018,243.022673,215107,222.09,1464.875,1,0.09654987141939841,41.26973311056922,-9.68639945e-05,5,0.0,6,good_trends1,215154,203063,93
9539,0.0010381706604236389,100664,12091.000058069018,243.022673,215247,222.09,1464.875,1,0.09654987141939841,41.26973311056922,-9.68639945e-05,5,0.0,6,good_trends1,215154,203063,93
9540,0.00013855898653998566,100664,12091.000058069018,243.022673,203063,223.36,1464.875,0,0.5250000000000057,41.26973311056922,-9.68639945e-05,5,0.0,6,good_trends1,215154,203063,3789
9541,5.7539810238383486e-05,100664,12091.000058069018,243.022673,206544,223.005,1464.875,0,0.18481787048568776,41.26973311056922,-9.68639945e-05,5,0.0,6,good_trends1,215154,203063,3212
9542,0.00010522465300450454,100664,12091.000058069018,243.022673,209932,222.69,1464.875,0,0.35976308862240103,41.26973311056922,-9.68639945e-05,5,0.0,6,good_trends1,215154,203063,3419
9543,2.1141532230594893e-05,100664,12091.000058069018,243.022673,215061,222.2,1464.875,0,0.10792752203718692,41.26973311056922,-9.68639945e-05,5,0.0,6,good_trends1,215154,203063,5105
9544,0.000607142857142914,100664,12091.000058069018,243.022673,215154,222.175,1464.875,0,0.08500000000000796,41.26973311056922,-9.68639945e-05,5,0.0,6,good_trends1,215154,203063,140
9545,0.0007630105902454028,100665,24062.000142095938,246.023932,191835,224.94,3987.875,1,0.12360771561975525,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,162
9546,0.0007630105902454028,100665,24062.000142095938,246.023932,192095,224.94,3987.875,1,0.12360771561975525,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,162
9547,0.00023224309395897345,100665,24062.000142095938,246.023932,192260,224.805,3987.875,1,0.24060384534149648,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,1036
9548,5.531383863982464e-05,100665,24062.000142095938,246.023932,193272,224.595,3987.875,1,0.34018010763492157,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,6150
9549,0.0009870506163674295,100665,24062.000142095938,246.023932,199585,223.815,3987.875,1,0.4313411193525667,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,437
9550,0.0005299867953552669,100665,24062.000142095938,246.023932,199995,223.97,3987.875,1,0.23160422957025162,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,437
9551,2.5076984294971025e-05,100665,24062.000142095938,246.023932,200682,223.73,3987.875,1,0.3966426605935567,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,15817
9552,0.005270616674458495,100665,24062.000142095938,246.023932,216038,222.43,3987.875,1,0.02108246669783398,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,4
9553,0.0010464320357521885,100665,24062.000142095938,246.023932,216049,222.43,3987.875,1,0.01988220867929158,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,19
9554,0.0010464320357521885,100665,24062.000142095938,246.023932,216078,222.43,3987.875,1,0.01988220867929158,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,19
9555,0.0004999999999999826,100665,24062.000142095938,246.023932,191997,225.07,3987.875,0,0.12999999999999545,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,260
9556,0.0010749311294761575,100665,24062.000142095938,246.023932,192159,225.065,3987.875,0,0.177363636363566,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,165
9557,0.00032017958412099216,100665,24062.000142095938,246.023932,193195,224.935,3987.875,0,0.3240217391304441,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,1012
9558,6.896038384533321e-05,100665,24062.000142095938,246.023932,199345,224.28,3987.875,0,0.43534690321558855,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,6313
9559,0.0008549375371802903,100665,24062.000142095938,246.023932,199782,224.24,3987.875,0,0.350524390243919,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,410
9560,0.00039047056056644214,100665,24062.000142095938,246.023932,200219,224.16,3987.875,0,0.26825327510914576,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,687
9561,9.65790900898783e-07,100665,24062.000142095938,246.023932,216036,222.445,3987.875,0,0.01483068507420171,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,15356
9562,0.0018181818181801646,100665,24062.000142095938,246.023932,216040,222.45,3987.875,0,0.01999999999998181,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,11
9563,0.0008620689655174374,100665,24062.000142095938,246.023932,216059,222.455,3987.875,0,0.025000000000005684,54.30410965209878,-0.000109114365,9,0.0,10,good_trends1,216059,191997,29
9564,0.0007354869316591571,100666,24085.000136051483,245.497852,191835,224.94,5126.4,1,0.11914888292878345,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,162
9565,0.0007354869316591571,100666,24085.000136051483,245.497852,192095,224.94,5126.4,1,0.11914888292878345,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,162
9566,0.00022837167868758495,100666,24085.000136051483,245.497852,192260,224.805,5126.4,1,0.236593059120338,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,1036
9567,5.510851053039585e-05,100666,24085.000136051483,245.497852,193272,224.595,5126.4,1,0.3389173397619345,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,6150
9568,0.0010233887436108856,100666,24085.000136051483,245.497852,199585,223.815,5126.4,1,0.447220880957957,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,437
9569,1.5251369249526453e-05,100666,24085.000136051483,245.497852,199995,223.97,5126.4,1,0.2485973187672812,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,16300
9570,1.5251369249526453e-05,100666,24085.000136051483,245.497852,232382,223.97,5126.4,1,0.2485973187672812,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,16300
9571,0.0004999999999999826,100666,24085.000136051483,245.497852,191997,225.07,5126.4,0,0.12999999999999545,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,260
9572,0.0010749311294761575,100666,24085.000136051483,245.497852,192159,225.065,5126.4,0,0.177363636363566,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,165
9573,0.00032017958412099216,100666,24085.000136051483,245.497852,193195,224.935,5126.4,0,0.3240217391304441,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,1012
